,ogc_fid,GEOMETRY,in1,id,cultivo,originfid,NDVI_1,SAVI_1,NDVI_2,SAVI_2,NDVI_3,SAVI_3,NDVI_4,SAVI_4,NDVI_5,SAVI_5,NDVI_6,SAVI_6,target_combined,target_compined_maiz_soja_others,target_maiz_others,target_soja_others
4106,4107,"b'\x01\x01\x00\x00\x00\xc0i\xc9""7\x13P\xc0\xe6\xb6\x9a\x168iA\xc0'",014035,3,MAIZ,402,0.3148847222328186,0.2306039035320282,0.3627031445503235,0.173344224691391,0.3712047040462494,0.161459818482399,0.29960405826568604,0.14045098423957825,0.28321191668510437,0.16658560931682587,0.3143438398838043,0.20756827294826508,MAIZ_3,MAIZ_3,1,0
4107,4108,b'\x01\x01\x00\x00\x00\xbc\xac914\x13P\xc0\xe6\xb6\x9a\x168iA\xc0',014035,3,MAIZ,402,0.31565868854522705,0.23260076344013214,0.3878231942653656,0.1885644793510437,0.41609758138656616,0.18148937821388245,0.3291870355606079,0.15328921377658844,0.3047662079334259,0.18260164558887482,0.3564697802066803,0.24879692494869232,MAIZ_3,MAIZ_3,1,0
4108,4109,b'\x01\x01\x00\x00\x00\xfev<\xb7\xbc\x1fP\xc0\x10Nf\xb0\x1djA\xc0',014035,3,MAIZ,405,0.29870760440826416,0.20190086960792542,0.3232448399066925,0.2164212167263031,0.34449055790901184,0.2209342122077942,0.4254085421562195,0.17551107704639435,0.2835058271884918,0.1867111772298813,0.3066142201423645,0.20629757642745972,MAIZ_3,MAIZ_3,1,0
4109,4110,b'\x01\x01\x00\x00\x00\xfa\xb9\xac\xc5\xb9\x1fP\xc0\x10Nf\xb0\x1djA\xc0',014035,3,MAIZ,405,0.2998763918876648,0.20116086304187775,0.31733590364456177,0.21400262415409088,0.32570987939834595,0.21382781863212585,0.36666667461395264,0.15260115265846252,0.28414520621299744,0.18594621121883392,0.3032384514808655,0.2042749971151352,MAIZ_3,MAIZ_3,1,0
4110,4111,b'\x01\x01\x00\x00\x00\xf7\xfc\x1c\xd4\xb6\x1fP\xc0\x10Nf\xb0\x1djA\xc0',014035,3,MAIZ,405,0.30595892667770386,0.20380252599716187,0.3396468162536621,0.22347593307495117,0.3328966498374939,0.2161572277545929,0.38620316982269287,0.15589825809001923,0.2925944924354553,0.19126605987548828,0.2983507812023163,0.19895575940608978,MAIZ_3,MAIZ_3,1,0
4111,4112,b'\x01\x01\x00\x00\x00\x024\xcc\xa8\xbf\x1fP\xc0\x17\xc8\x85\x93#jA\xc0',014035,3,MAIZ,405,0.31071001291275024,0.21152377128601074,0.2668001353740692,0.16470518708229065,0.3046383559703827,0.19999440014362335,0.35094335675239563,0.15674155950546265,0.29669809341430664,0.20302900671958923,0.30402541160583496,0.19621694087982178,MAIZ_3,MAIZ_3,1,0
4112,4113,b'\x01\x01\x00\x00\x00\xfev<\xb7\xbc\x1fP\xc0\x17\xc8\x85\x93#jA\xc0',014035,3,MAIZ,405,0.31078749895095825,0.20865100622177124,0.3135741353034973,0.20948421955108643,0.3343881368637085,0.21633300185203552,0.4071391820907593,0.1702726185321808,0.2947617173194885,0.19701167941093445,0.29603153467178345,0.19890691339969635,MAIZ_3,MAIZ_3,1,0
4113,4114,b'\x01\x01\x00\x00\x00\xfa\xb9\xac\xc5\xb9\x1fP\xc0\x17\xc8\x85\x93#jA\xc0',014035,3,MAIZ,405,0.30543097853660583,0.20401595532894135,0.3326742351055145,0.22319257259368896,0.33195874094963074,0.2175675481557846,0.39498430490493774,0.1640150249004364,0.2938738763332367,0.19206027686595917,0.310378760099411,0.20880211889743805,MAIZ_3,MAIZ_3,1,0
4114,4115,b'\x01\x01\x00\x00\x00\xf7\xfc\x1c\xd4\xb6\x1fP\xc0\x17\xc8\x85\x93#jA\xc0',014035,3,MAIZ,405,0.3026973307132721,0.20191027224063873,0.3311801254749298,0.22155123949050903,0.32315653562545776,0.21133671700954437,0.3791621923446655,0.15432818233966827,0.29436272382736206,0.1918160766363144,0.3084205389022827,0.20601288974285126,MAIZ_3,MAIZ_3,1,0
4115,4116,b'\x01\x01\x00\x00\x00\xf3?\x8d\xe2\xb3\x1fP\xc0\x17\xc8\x85\x93#jA\xc0',014035,3,MAIZ,405,0.29945194721221924,0.20002220571041107,0.33383119106292725,0.22307860851287842,0.35040926933288574,0.22652781009674072,0.41800108551979065,0.1667155921459198,0.280690461397171,0.18400609493255615,0.3084205389022827,0.20601288974285126,MAIZ_3,MAIZ_3,1,0
4116,4117,b'\x01\x01\x00\x00\x00\x024\xcc\xa8\xbf\x1fP\xc0\x1fB\xa5v)jA\xc0',014035,3,MAIZ,405,0.3103780448436737,0.21124222874641418,0.28319406509399414,0.16674767434597015,0.26088014245033264,0.17661581933498383,0.34361234307289124,0.16093535721302032,0.2478405088186264,0.1764056533575058,0.3466819226741791,0.21398305892944336,MAIZ_3,MAIZ_3,1,0
4117,4118,b'\x01\x01\x00\x00\x00\xfev<\xb7\xbc\x1fP\xc0\x1fB\xa5v)jA\xc0',014035,3,MAIZ,405,0.31519049406051636,0.2113470435142517,0.3426183760166168,0.2267851084470749,0.32219812273979187,0.2124362289905548,0.3695760667324066,0.15867237746715546,0.25189393758773804,0.17302687466144562,0.32326915860176086,0.2106989622116089,MAIZ_3,MAIZ_3,1,0
4118,4119,b'\x01\x01\x00\x00\x00\xfa\xb9\xac\xc5\xb9\x1fP\xc0\x1fB\xa5v)jA\xc0',014035,3,MAIZ,405,0.31165581941604614,0.2077128142118454,0.3391740024089813,0.22595888376235962,0.31810808181762695,0.21226337552070618,0.3881773352622986,0.16813655197620392,0.2918338179588318,0.19081062078475952,0.3144824206829071,0.21159148216247559,MAIZ_3,MAIZ_3,1,0
4119,4120,b'\x01\x01\x00\x00\x00\xf7\xfc\x1c\xd4\xb6\x1fP\xc0\x1fB\xa5v)jA\xc0',014035,3,MAIZ,405,0.3072681725025177,0.20456062257289886,0.34319376945495605,0.2284458726644516,0.33138126134872437,0.21867822110652924,0.4093891978263855,0.17425869405269623,0.29975271224975586,0.19535712897777557,0.3085317313671112,0.20659874379634857,MAIZ_3,MAIZ_3,1,0
4120,4121,b'\x01\x01\x00\x00\x00\xf3?\x8d\xe2\xb3\x1fP\xc0\x1fB\xa5v)jA\xc0',014035,3,MAIZ,405,0.3066132366657257,0.2041814923286438,0.3311801254749298,0.22155123949050903,0.3499419093132019,0.22913730144500732,0.43400099873542786,0.18245284259319305,0.287685364484787,0.1884821206331253,0.30723488330841064,0.20584328472614288,MAIZ_3,MAIZ_3,1,0
4121,4122,b'\x01\x01\x00\x00\x00\xef\x82\xfd\xf0\xb0\x1fP\xc0\x1fB\xa5v)jA\xc0',014035,3,MAIZ,405,0.3146249055862427,0.20089592039585114,0.35284891724586487,0.2294357568025589,0.31634876132011414,0.20810174942016602,0.19032762944698334,0.09677420556545258,0.2800315320491791,0.18161436915397644,0.2698328197002411,0.17396509647369385,MAIZ_3,MAIZ_3,1,0
4122,4123,"b""\x01\x01\x00\x00\x00\x024\xcc\xa8\xbf\x1fP\xc0'\xbc\xc4Y/jA\xc0""",014035,3,MAIZ,405,0.3200775682926178,0.21701006591320038,0.30177873373031616,0.18053385615348816,0.2676885426044464,0.18036355078220367,0.39259928464889526,0.1808481216430664,0.23344947397708893,0.16200967133045197,0.3656618595123291,0.20789864659309387,MAIZ_3,MAIZ_3,1,0
4123,4124,"b""\x01\x01\x00\x00\x00\xfev<\xb7\xbc\x1fP\xc0'\xbc\xc4Y/jA\xc0""",014035,3,MAIZ,405,0.3182157576084137,0.2125263214111328,0.33145636320114136,0.21808689832687378,0.3265332579612732,0.2137785255908966,0.41231247782707214,0.1724361777305603,0.2704969644546509,0.1801934540271759,0.3487858474254608,0.2198515683412552,MAIZ_3,MAIZ_3,1,0
4124,4125,"b""\x01\x01\x00\x00\x00\xfa\xb9\xac\xc5\xb9\x1fP\xc0'\xbc\xc4Y/jA\xc0""",014035,3,MAIZ,405,0.30975669622421265,0.20613105595111847,0.3500128984451294,0.22930043935775757,0.31255432963371277,0.20913422107696533,0.3909626603126526,0.16969868540763855,0.29528534412384033,0.19207678735256195,0.319485604763031,0.2142856866121292,MAIZ_3,MAIZ_3,1,0
4125,4126,"b""\x01\x01\x00\x00\x00\xf7\xfc\x1c\xd4\xb6\x1fP\xc0'\xbc\xc4Y/jA\xc0""",014035,3,MAIZ,405,0.3190416097640991,0.21165643632411957,0.3407595157623291,0.22558660805225372,0.29414594173431396,0.2001420259475708,0.3743683993816376,0.1703357994556427,0.29366007447242737,0.19180828332901,0.3077494204044342,0.20627279579639435,MAIZ_3,MAIZ_3,1,0
4126,4127,"b""\x01\x01\x00\x00\x00\xf3?\x8d\xe2\xb3\x1fP\xc0'\xbc\xc4Y/jA\xc0""",014035,3,MAIZ,405,0.31110554933547974,0.207086443901062,0.35240042209625244,0.23216690123081207,0.3105635643005371,0.2098582237958908,0.40009361505508423,0.17969734966754913,0.2876500189304352,0.18837681412696838,0.3045196235179901,0.20438720285892487,MAIZ_3,MAIZ_3,1,0
4127,4128,"b""\x01\x01\x00\x00\x00\xef\x82\xfd\xf0\xb0\x1fP\xc0'\xbc\xc4Y/jA\xc0""",014035,3,MAIZ,405,0.2949333190917969,0.18959999084472656,0.32164329290390015,0.21419039368629456,0.30228617787361145,0.20520609617233276,0.2350773960351944,0.12406016141176224,0.2913740575313568,0.18798086047172546,0.2863999903202057,0.18411429226398468,MAIZ_3,MAIZ_3,1,0
4128,4129,b'\x01\x01\x00\x00\x00\xfev<\xb7\xbc\x1fP\xc0.6\xe4<5jA\xc0',014035,3,MAIZ,405,0.32124873995780945,0.21333035826683044,0.3343832194805145,0.21691261231899261,0.3179798126220703,0.2032424807548523,0.3832884132862091,0.15557986497879028,0.23802430927753448,0.15931996703147888,0.3595375716686249,0.22056739032268524,MAIZ_3,MAIZ_3,1,0
4129,4130,b'\x01\x01\x00\x00\x00\xfa\xb9\xac\xc5\xb9\x1fP\xc0.6\xe4<5jA\xc0',014035,3,MAIZ,405,0.3248859643936157,0.21495641767978668,0.35987430810928345,0.23372648656368256,0.327820748090744,0.21070978045463562,0.3821655809879303,0.1568855196237564,0.2955581843852997,0.1925383359193802,0.3247928023338318,0.2159559279680252,MAIZ_3,MAIZ_3,1,0
4130,4131,b'\x01\x01\x00\x00\x00\xf7\xfc\x1c\xd4\xb6\x1fP\xc0.6\xe4<5jA\xc0',014035,3,MAIZ,405,0.3085426986217499,0.20512248575687408,0.3367088735103607,0.2229050248861313,0.305023193359375,0.2031085044145584,0.3713182210922241,0.16313110291957855,0.29908737540245056,0.19473685324192047,0.3228149116039276,0.21500054001808167,MAIZ_3,MAIZ_3,1,0
4131,4132,b'\x01\x01\x00\x00\x00\xf3?\x8d\xe2\xb3\x1fP\xc0.6\xe4<5jA\xc0',014035,3,MAIZ,405,0.30069929361343384,0.200577512383461,0.32730016112327576,0.2175317406654358,0.30895841121673584,0.2053844928741455,0.3640730082988739,0.1605478674173355,0.2963830530643463,0.19320367276668549,0.31229808926582336,0.20891964435577393,MAIZ_3,MAIZ_3,1,0
4132,4133,b'\x01\x01\x00\x00\x00\xfa\xb9\xac\xc5\xb9\x1fP\xc06\xb0\x03 ;jA\xc0',014035,3,MAIZ,405,0.3132529854774475,0.2083704024553299,0.33680376410484314,0.2195204794406891,0.3344537615776062,0.20898482203483582,0.3945380449295044,0.15153995156288147,0.2968829870223999,0.1955351084470749,0.3177189230918884,0.20967741310596466,MAIZ_3,MAIZ_3,1,0
4133,4134,b'\x01\x01\x00\x00\x00\xf7\xfc\x1c\xd4\xb6\x1fP\xc06\xb0\x03 ;jA\xc0',014035,3,MAIZ,405,0.309535950422287,0.20410221815109253,0.32724905014038086,0.2130730152130127,0.33453789353370667,0.20997384190559387,0.40945789217948914,0.15815265476703644,0.2927979826927185,0.19307929277420044,0.3270360231399536,0.2154872864484787,MAIZ_3,MAIZ_3,1,0
4134,4135,b'\x01\x01\x00\x00\x00G~\xe7\xa4\xf4\x1fP\xc0\x08\xd4F\xcd\x17jA\xc0',014035,3,MAIZ,406,0.30366250872612,0.21097272634506226,0.31944766640663147,0.22080230712890625,0.35260117053985596,0.22859415411949158,0.3390476107597351,0.15042252838611603,0.3062230348587036,0.1808149367570877,0.3455131947994232,0.22116488218307495,MAIZ_3,MAIZ_3,1,0
4135,4136,b'\x01\x01\x00\x00\x00C\xc1W\xb3\xf1\x1fP\xc0\x08\xd4F\xcd\x17jA\xc0',014035,3,MAIZ,406,0.30092594027519226,0.20922745764255524,0.35429561138153076,0.23747095465660095,0.41394951939582825,0.25683122873306274,0.3766632378101349,0.1587575525045395,0.2984165847301483,0.1774505227804184,0.3375931680202484,0.21722246706485748,MAIZ_3,MAIZ_3,1,0
4136,4137,b'\x01\x01\x00\x00\x00?\x04\xc8\xc1\xee\x1fP\xc0\x08\xd4F\xcd\x17jA\xc0',014035,3,MAIZ,406,0.3083467483520508,0.2151567041873932,0.3509247601032257,0.23572610318660736,0.40857595205307007,0.25178223848342896,0.4045553207397461,0.16350087523460388,0.2943272888660431,0.17766223847866058,0.3399730920791626,0.21738381683826447,MAIZ_3,MAIZ_3,1,0
4137,4138,b'\x01\x01\x00\x00\x00;G8\xd0\xeb\x1fP\xc0\x08\xd4F\xcd\x17jA\xc0',014035,3,MAIZ,406,0.30474454164505005,0.2135550081729889,0.3694480061531067,0.2426644116640091,0.4146413207054138,0.25150397419929504,0.42692747712135315,0.16518254578113556,0.27965617179870605,0.17243815958499908,0.34568896889686584,0.22131146490573883,MAIZ_3,MAIZ_3,1,0
4138,4139,b'\x01\x01\x00\x00\x00K;w\x96\xf7\x1fP\xc0\x10Nf\xb0\x1djA\xc0',014035,3,MAIZ,406,0.29849115014076233,0.21388278901576996,0.3304964601993561,0.2271939367055893,0.33012741804122925,0.2248607873916626,0.3709825575351715,0.16884925961494446,0.26036569476127625,0.17071934044361115,0.3243243396282196,0.21157322824001312,MAIZ_3,MAIZ_3,1,0
4139,4140,b'\x01\x01\x00\x00\x00G~\xe7\xa4\xf4\x1fP\xc0\x10Nf\xb0\x1djA\xc0',014035,3,MAIZ,406,0.29016783833503723,0.2082507461309433,0.32738372683525085,0.22585870325565338,0.3317624628543854,0.228472501039505,0.3850315809249878,0.17747299373149872,0.263076514005661,0.17244678735733032,0.32451358437538147,0.21191415190696716,MAIZ_3,MAIZ_3,1,0
4140,4141,b'\x01\x01\x00\x00\x00C\xc1W\xb3\xf1\x1fP\xc0\x10Nf\xb0\x1djA\xc0',014035,3,MAIZ,406,0.2969696819782257,0.21392931044101715,0.33674418926239014,0.23354840278625488,0.3427477180957794,0.23403790593147278,0.3772992789745331,0.17450548708438873,0.26998722553253174,0.17784632742404938,0.326928049325943,0.21336570382118225,MAIZ_3,MAIZ_3,1,0
4141,4142,b'\x01\x01\x00\x00\x00?\x04\xc8\xc1\xee\x1fP\xc0\x10Nf\xb0\x1djA\xc0',014035,3,MAIZ,406,0.2953234910964966,0.21424143016338348,0.326092004776001,0.22692187130451202,0.3439922332763672,0.23334792256355286,0.3709142804145813,0.16516666114330292,0.26232990622520447,0.17499585449695587,0.32727742195129395,0.21365636587142944,MAIZ_3,MAIZ_3,1,0
4142,4143,b'\x01\x01\x00\x00\x00;G8\xd0\xeb\x1fP\xc0\x10Nf\xb0\x1djA\xc0',014035,3,MAIZ,406,0.29631200432777405,0.21578514575958252,0.33712121844291687,0.2315698266029358,0.34251338243484497,0.22930626571178436,0.3997965455055237,0.16925065219402313,0.26994481682777405,0.17961274087429047,0.3378448486328125,0.22019903361797333,MAIZ_3,MAIZ_3,1,0
4143,4144,b'\x01\x01\x00\x00\x00K;w\x96\xf7\x1fP\xc0\x17\xc8\x85\x93#jA\xc0',014035,3,MAIZ,406,0.30670154094696045,0.2199665755033493,0.3371051549911499,0.23209263384342194,0.3191205561161041,0.226823091506958,0.38243862986564636,0.18620829284191132,0.28469979763031006,0.18639051914215088,0.3230293393135071,0.21177661418914795,MAIZ_3,MAIZ_3,1,0
4144,4145,b'\x01\x01\x00\x00\x00G~\xe7\xa4\xf4\x1fP\xc0\x17\xc8\x85\x93#jA\xc0',014035,3,MAIZ,406,0.3101334869861603,0.22212350368499756,0.3308306038379669,0.2283524125814438,0.309235155582428,0.22066687047481537,0.37842321395874023,0.1846153736114502,0.2900298535823822,0.1894371509552002,0.3271317780017853,0.2140924483537674,MAIZ_3,MAIZ_3,1,0
4145,4146,b'\x01\x01\x00\x00\x00C\xc1W\xb3\xf1\x1fP\xc0\x17\xc8\x85\x93#jA\xc0',014035,3,MAIZ,406,0.30318111181259155,0.21842841804027557,0.3229336440563202,0.22382999956607819,0.316790908575058,0.22491705417633057,0.37792643904685974,0.18344156444072723,0.28318357467651367,0.18600338697433472,0.32458171248435974,0.21288686990737915,MAIZ_3,MAIZ_3,1,0
4146,4147,b'\x01\x01\x00\x00\x00?\x04\xc8\xc1\xee\x1fP\xc0\x17\xc8\x85\x93#jA\xc0',014035,3,MAIZ,406,0.2999785542488098,0.21699286997318268,0.3338004946708679,0.23095570504665375,0.3225732743740082,0.22646024823188782,0.36492472887039185,0.170294851064682,0.2866990268230438,0.18890884518623352,0.323870986700058,0.212112694978714,MAIZ_3,MAIZ_3,1,0
4147,4148,b'\x01\x01\x00\x00\x00;G8\xd0\xeb\x1fP\xc0\x17\xc8\x85\x93#jA\xc0',014035,3,MAIZ,406,0.2983495593070984,0.21745836734771729,0.32261818647384644,0.22355535626411438,0.3125510513782501,0.2162940949201584,0.3781592845916748,0.16760602593421936,0.28172749280929565,0.18675708770751953,0.3259583115577698,0.2138516902923584,MAIZ_3,MAIZ_3,1,0
4148,4149,b'\x01\x01\x00\x00\x008\x8a\xa8\xde\xe8\x1fP\xc0\x17\xc8\x85\x93#jA\xc0',014035,3,MAIZ,406,0.26691263914108276,0.19771206378936768,0.33302152156829834,0.23027166724205017,0.3700520694255829,0.25110894441604614,0.43484625220298767,0.1896013617515564,0.27200397849082947,0.18188871443271637,0.3428201675415039,0.22419627010822296,MAIZ_3,MAIZ_3,1,0
4149,4150,b'\x01\x01\x00\x00\x00K;w\x96\xf7\x1fP\xc0\x1fB\xa5v)jA\xc0',014035,3,MAIZ,406,0.3111356198787689,0.22197169065475464,0.33733493089675903,0.2299508899450302,0.3236047327518463,0.2296200543642044,0.3451612889766693,0.1716577559709549,0.2857697904109955,0.18679118156433105,0.322949081659317,0.21079979836940765,MAIZ_3,MAIZ_3,1,0
4150,4151,b'\x01\x01\x00\x00\x00G~\xe7\xa4\xf4\x1fP\xc0\x1fB\xa5v)jA\xc0',014035,3,MAIZ,406,0.3163604140281677,0.22522854804992676,0.34573566913604736,0.23487251996994019,0.3049972653388977,0.21803194284439087,0.3338664770126343,0.16697774827480316,0.28910815715789795,0.18869683146476746,0.3181582987308502,0.20809835195541382,MAIZ_3,MAIZ_3,1,0
4151,4152,b'\x01\x01\x00\x00\x00C\xc1W\xb3\xf1\x1fP\xc0\x1fB\xa5v)jA\xc0',014035,3,MAIZ,406,0.3126785457134247,0.22348447144031525,0.3352656960487366,0.22778992354869843,0.31609639525413513,0.22575831413269043,0.3480934798717499,0.17119236290454865,0.28316521644592285,0.18523737788200378,0.3169214725494385,0.20707754790782928,MAIZ_3,MAIZ_3,1,0
4152,4153,b'\x01\x01\x00\x00\x00?\x04\xc8\xc1\xee\x1fP\xc0\x1fB\xa5v)jA\xc0',014035,3,MAIZ,406,0.3065283000469208,0.22096402943134308,0.3360755145549774,0.22812877595424652,0.3168129622936249,0.22509078681468964,0.35036811232566833,0.1660281866788864,0.28800103068351746,0.1894267052412033,0.3283233940601349,0.21452759206295013,MAIZ_3,MAIZ_3,1,0
4153,4154,b'\x01\x01\x00\x00\x00;G8\xd0\xeb\x1fP\xc0\x1fB\xa5v)jA\xc0',014035,3,MAIZ,406,0.312553346157074,0.22676578164100647,0.3403577506542206,0.22943508625030518,0.31668978929519653,0.2203516960144043,0.3644605576992035,0.16736052930355072,0.2815094292163849,0.1870194971561432,0.3281653821468353,0.2147688865661621,MAIZ_3,MAIZ_3,1,0
4154,4155,b'\x01\x01\x00\x00\x008\x8a\xa8\xde\xe8\x1fP\xc0\x1fB\xa5v)jA\xc0',014035,3,MAIZ,406,0.29717281460762024,0.21774938702583313,0.36132004857063293,0.24487444758415222,0.36366912722587585,0.24788588285446167,0.4098513126373291,0.18498322367668152,0.2768333852291107,0.1853092908859253,0.3426212668418884,0.22442542016506195,MAIZ_3,MAIZ_3,1,0
4155,4156,"b""\x01\x01\x00\x00\x00G~\xe7\xa4\xf4\x1fP\xc0'\xbc\xc4Y/jA\xc0""",014035,3,MAIZ,406,0.306095689535141,0.21943196654319763,0.3336538076400757,0.22729255259037018,0.3127792775630951,0.22161249816417694,0.3519313335418701,0.167803555727005,0.28315043449401855,0.18537616729736328,0.32130351662635803,0.20538274943828583,MAIZ_3,MAIZ_3,1,0
4156,4157,"b""\x01\x01\x00\x00\x00C\xc1W\xb3\xf1\x1fP\xc0'\xbc\xc4Y/jA\xc0""",014035,3,MAIZ,406,0.3093211054801941,0.22184531390666962,0.33666425943374634,0.23063130676746368,0.30021023750305176,0.2137679159641266,0.33949580788612366,0.1642276495695114,0.28227800130844116,0.18407665193080902,0.3068825900554657,0.1959218829870224,MAIZ_3,MAIZ_3,1,0
4157,4158,"b""\x01\x01\x00\x00\x00?\x04\xc8\xc1\xee\x1fP\xc0'\xbc\xc4Y/jA\xc0""",014035,3,MAIZ,406,0.3015458285808563,0.21656416356563568,0.3266090154647827,0.222610205411911,0.30680418014526367,0.21698112785816193,0.35711216926574707,0.17012420296669006,0.2863825559616089,0.18682187795639038,0.2971073389053345,0.18950453400611877,MAIZ_3,MAIZ_3,1,0
4158,4159,"b""\x01\x01\x00\x00\x00;G8\xd0\xeb\x1fP\xc0'\xbc\xc4Y/jA\xc0""",014035,3,MAIZ,406,0.2867162823677063,0.20850080251693726,0.324701189994812,0.21694764494895935,0.3043275773525238,0.21101310849189758,0.3462753891944885,0.1594594568014145,0.2754329442977905,0.18097779154777527,0.28486165404319763,0.18132628500461578,MAIZ_3,MAIZ_3,1,0
4159,4160,"b'\x01\x01\x00\x00\x00\xa8\xcb!\xcd\xc4\x17P\xc0,\xcc\xb8\xd4\xfdOA\xc0'",014035,3,MAIZ,411,0.31099194288253784,0.2203461229801178,0.38910502195358276,0.19815059006214142,0.4477229118347168,0.1596280038356781,0.3746556341648102,0.12647239863872528,0.3160746693611145,0.15767870843410492,0.3431616723537445,0.24120520055294037,MAIZ_3,MAIZ_3,1,0
4160,4161,"b'\x01\x01\x00\x00\x00\xa4\x0e\x92\xdb\xc1\x17P\xc0,\xcc\xb8\xd4\xfdOA\xc0'",014035,3,MAIZ,411,0.31456881761550903,0.22195743024349213,0.4156651496887207,0.2029542624950409,0.45299726724624634,0.15422077476978302,0.38461536169052124,0.12556719779968262,0.31123974919319153,0.1558065116405487,0.3508613109588623,0.24670635163784027,MAIZ_3,MAIZ_3,1,0
4161,4162,"b'\x01\x01\x00\x00\x00\xa0Q\x02\xea\xbe\x17P\xc0,\xcc\xb8\xd4\xfdOA\xc0'",014035,3,MAIZ,411,0.31932204961776733,0.224880650639534,0.41683951020240784,0.20341384410858154,0.48125001788139343,0.1614130437374115,0.39061373472213745,0.12709474563598633,0.308627188205719,0.1547040343284607,0.3496376872062683,0.24596431851387024,MAIZ_3,MAIZ_3,1,0
4162,4163,b'\x01\x01\x00\x00\x00\xac\x88\xb1\xbe\xc7\x17P\xc04F\xd8\xb7\x03PA\xc0',014035,3,MAIZ,411,0.307009756565094,0.21834245324134827,0.3882443904876709,0.1985235959291458,0.45219796895980835,0.1664905995130539,0.3837535083293915,0.12787804007530212,0.32654356956481934,0.15690204501152039,0.34443143010139465,0.23783056437969208,MAIZ_3,MAIZ_3,1,0
4163,4164,b'\x01\x01\x00\x00\x00\xa8\xcb!\xcd\xc4\x17P\xc04F\xd8\xb7\x03PA\xc0',014035,3,MAIZ,411,0.30913978815078735,0.2187235802412033,0.38694268465042114,0.19408945739269257,0.45263156294822693,0.15828220546245575,0.3802816867828369,0.12616822123527527,0.315866082906723,0.15385913848876953,0.35109642148017883,0.2416946291923523,MAIZ_3,MAIZ_3,1,0
4164,4165,b'\x01\x01\x00\x00\x00\xa4\x0e\x92\xdb\xc1\x17P\xc04F\xd8\xb7\x03PA\xc0',014035,3,MAIZ,411,0.30743318796157837,0.2172326147556305,0.40271878242492676,0.19336414337158203,0.4653872549533844,0.15768694877624512,0.37877723574638367,0.12587575614452362,0.31478044390678406,0.15423202514648438,0.35205385088920593,0.24444086849689484,MAIZ_3,MAIZ_3,1,0
4165,4166,b'\x01\x01\x00\x00\x00\xa0Q\x02\xea\xbe\x17P\xc04F\xd8\xb7\x03PA\xc0',014035,3,MAIZ,411,0.3210800886154175,0.22562985122203827,0.4051063656806946,0.19428570568561554,0.4578929543495178,0.15576432645320892,0.37974682450294495,0.1261289268732071,0.31396785378456116,0.15389792621135712,0.3564609885215759,0.24706831574440002,MAIZ_3,MAIZ_3,1,0
4166,4167,b'\x01\x01\x00\x00\x00\x9d\x94r\xf8\xbb\x17P\xc04F\xd8\xb7\x03PA\xc0',014035,3,MAIZ,411,0.31472310423851013,0.22209277749061584,0.41843360662460327,0.19839967787265778,0.48463189601898193,0.15893109142780304,0.3766423463821411,0.12150707095861435,0.297962486743927,0.14812463521957397,0.35177862644195557,0.2440059930086136,MAIZ_3,MAIZ_3,1,0
4167,4168,b'\x01\x01\x00\x00\x00\xac\x88\xb1\xbe\xc7\x17P\xc0<\xc0\xf7\x9a\tPA\xc0',014035,3,MAIZ,411,0.31093573570251465,0.21923688054084778,0.4099429249763489,0.20244161784648895,0.4668702185153961,0.17276835441589355,0.3799307942390442,0.1277734637260437,0.3150087296962738,0.14851891994476318,0.3630048930644989,0.23815685510635376,MAIZ_3,MAIZ_3,1,0
4168,4169,b'\x01\x01\x00\x00\x00\xa8\xcb!\xcd\xc4\x17P\xc0<\xc0\xf7\x9a\tPA\xc0',014035,3,MAIZ,411,0.31787171959877014,0.22313255071640015,0.415883868932724,0.19899210333824158,0.45658445358276367,0.16290679574012756,0.3840830326080322,0.12916989624500275,0.3276946544647217,0.15512286126613617,0.37682273983955383,0.2480076551437378,MAIZ_3,MAIZ_3,1,0
4169,4170,b'\x01\x01\x00\x00\x00\xa4\x0e\x92\xdb\xc1\x17P\xc0<\xc0\xf7\x9a\tPA\xc0',014035,3,MAIZ,411,0.3289082646369934,0.23006726801395416,0.42175066471099854,0.19705314934253693,0.4640738368034363,0.16203776001930237,0.38535910844802856,0.12980769574642181,0.32514816522598267,0.15647920966148376,0.34522661566734314,0.23480543494224548,MAIZ_3,MAIZ_3,1,0
4170,4171,b'\x01\x01\x00\x00\x00\xa0Q\x02\xea\xbe\x17P\xc0<\xc0\xf7\x9a\tPA\xc0',014035,3,MAIZ,411,0.32345569133758545,0.22674979269504547,0.42237943410873413,0.19728685915470123,0.4631093442440033,0.16178275644779205,0.3815426826477051,0.1287972629070282,0.31789472699165344,0.15355931222438812,0.3623046875,0.24472296237945557,MAIZ_3,MAIZ_3,1,0
4171,4172,b'\x01\x01\x00\x00\x00\x9d\x94r\xf8\xbb\x17P\xc0<\xc0\xf7\x9a\tPA\xc0',014035,3,MAIZ,411,0.32391801476478577,0.22715656459331512,0.4317180812358856,0.20220082998275757,0.4638964831829071,0.1579313576221466,0.3832039535045624,0.12692846357822418,0.31292375922203064,0.15366247296333313,0.3597692847251892,0.24511516094207764,MAIZ_3,MAIZ_3,1,0
